order_date,product,category,region,quantity,sales,profit,year,month,month_name,year_month
2013-05-24,"SanDisk Keyboard, USB",Technology,Central,1,32.676,-8.184,2013,5,May,2013-05-01
2013-05-24,"BIC Pens, Easy-Erase",Office Supplies,South,6,58.2,1.68,2013,5,May,2013-05-01
2013-05-24,"Xerox Parchment Paper, Recycled",Office Supplies,South,4,35.12,2.08,2013,5,May,2013-05-01
2013-05-24,"Stockwell Thumb Tacks, Metal",Office Supplies,South,4,14.56,-10.56,2013,5,May,2013-05-01
2013-05-24,"Green Bar Note Cards, Premium",Office Supplies,Central Asia,14,417.06,45.78,2013,5,May,2013-05-01
2013-05-24,"Eldon Image Series Desk Accessories, Ebony",Furniture,West,3,37.05,16.302,2013,5,May,2013-05-01
2013-05-24,"Stockwell Rubber Bands, Metal",Office Supplies,South,3,32.52,9.06,2013,5,May,2013-05-01
2013-05-24,"Fellowes Trays, Wire Frame",Office Supplies,Africa,1,56.46,14.1,2013,5,May,2013-05-01
2013-05-24,"Ibico Index Tab, Clear",Office Supplies,Central Asia,4,33.48,1.32,2013,5,May,2013-05-01
2013-05-24,"Binney & Smith Markers, Blue",Office Supplies,Central,2,19.272,2.872,2013,5,May,2013-05-01
2013-05-24,"Ibico 3-Hole Punch, Durable",Office Supplies,North Asia,2,63.9,15.3,2013,5,May,2013-05-01
2013-05-24,"Novimex Removable Labels, Adjustable",Office Supplies,South,4,20.72,7.44,2013,5,May,2013-05-01
2013-05-24,"Cardinal Binder Covers, Clear",Office Supplies,Oceania,3,20.628,1.368,2013,5,May,2013-05-01
2013-05-24,"Xerox Computer Printout Paper, Recycled",Office Supplies,South,2,21.0,-11.92,2013,5,May,2013-05-01
2013-05-24,"Binney & Smith Markers, Blue",Office Supplies,South,2,12.848,-3.552,2013,5,May,2013-05-01
2013-05-24,"Stockwell Thumb Tacks, Metal",Office Supplies,Central,4,21.84,-3.28,2013,5,May,2013-05-01
2013-05-24,"Binney & Smith Pens, Fluorescent",Office Supplies,Central,1,13.2,0.24,2013,5,May,2013-05-01
2013-05-24,"Stockwell Thumb Tacks, Bulk Pack",Office Supplies,Oceania,4,32.472,-7.608,2013,5,May,2013-05-01
2013-05-24,"Stockwell Staples, 12 Pack",Office Supplies,Oceania,2,18.414,-1.026,2013,5,May,2013-05-01
2013-05-24,"Stanley Pencil Sharpener, Easy-Erase",Office Supplies,Central,1,10.416,-0.704,2013,5,May,2013-05-01
2013-05-24,Xerox 224,Office Supplies,East,2,10.368,3.6288,2013,5,May,2013-05-01
2013-05-24,"Harbour Creations File Folder Labels, Laser Printer Compatible",Office Supplies,Oceania,3,15.714,-1.386,2013,5,May,2013-05-01
2013-05-24,"GlobeWeis Clasp Envelope, Set of 50",Office Supplies,North,2,13.2,4.2,2013,5,May,2013-05-01
2013-05-24,"Wilson Jones Hole Reinforcements, Economy",Office Supplies,Oceania,3,8.154,0.324,2013,5,May,2013-05-01
2013-05-24,Xerox 1949,Office Supplies,South,1,4.98,2.4402,2013,5,May,2013-05-01
2013-05-24,Avery Legal 4-Ring Binder,Office Supplies,East,1,6.294,-4.196,2013,5,May,2013-05-01
2013-05-24,"Stanley Pencil Sharpener, Easy-Erase",Office Supplies,South,1,6.944,-4.176,2013,5,May,2013-05-01
2014-05-24,"Dania Library with Doors, Metal",Furniture,North Asia,4,1447.44,43.32,2014,5,May,2014-05-01
2014-05-24,"Cuisinart Refrigerator, Black",Office Supplies,South,3,1486.53,624.33,2014,5,May,2014-05-01
2014-05-24,"Novimex Rocking Chair, Set of Two",Furniture,Southeast Asia,3,292.7592,68.1192,2014,5,May,2014-05-01
2014-05-24,"Office Star Swivel Stool, Set of Two",Furniture,Central,2,317.142,70.422,2014,5,May,2014-05-01
2014-05-24,"Harbour Creations Swivel Stool, Red",Furniture,North Asia,4,576.384,-122.496,2014,5,May,2014-05-01
2014-05-24,"Epson Card Printer, White",Technology,North,5,841.8,227.25,2014,5,May,2014-05-01
2014-05-24,"Canon Ink, Laser",Technology,Central,5,735.75,345.75,2014,5,May,2014-05-01
2014-05-24,"Safco 3-Shelf Cabinet, Metal",Furniture,Oceania,3,454.41,186.75,2014,5,May,2014-05-01
2014-05-24,"Bush Corner Shelving, Pine",Furniture,Oceania,3,338.418,131.598,2014,5,May,2014-05-01
2014-05-24,"Ibico Binding Machine, Economy",Office Supplies,Central,4,205.68,18.48,2014,5,May,2014-05-01
2014-05-24,"Nokia Office Telephone, with Caller ID",Technology,North Asia,7,227.955,-118.545,2014,5,May,2014-05-01
2014-05-24,"SanDisk Cards & Envelopes, Recycled",Office Supplies,Central,4,193.32,7.68,2014,5,May,2014-05-01
2014-05-24,"Tenex Trays, Industrial",Office Supplies,North,5,273.45,27.3,2014,5,May,2014-05-01
2014-05-24,"Fellowes Trays, Wire Frame",Office Supplies,Africa,1,56.46,14.1,2014,5,May,2014-05-01
2014-05-24,"Tenex Box, Industrial",Office Supplies,North,4,67.92,31.92,2014,5,May,2014-05-01
2014-05-24,"Avery Hole Reinforcements, Clear",Office Supplies,Southeast Asia,5,16.0605,5.8605,2014,5,May,2014-05-01
2014-05-24,Tennsco Commercial Shelving,Office Supplies,Central,3,48.816,-11.5938,2014,5,May,2014-05-01
2014-05-24,"Apple Office Telephone, Cordless",Technology,North Asia,4,136.26,-8.22,2014,5,May,2014-05-01
2014-05-24,"Avery Color Coded Labels, Laser Printer Compatible",Office Supplies,Oceania,3,35.883,4.743,2014,5,May,2014-05-01
2014-05-24,"Eaton Cards & Envelopes, Recycled",Office Supplies,Africa,2,90.18,45.06,2014,5,May,2014-05-01
2014-05-24,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,West,3,171.288,-6.4233,2014,5,May,2014-05-01
2014-05-24,"Advantus Rubber Bands, Assorted Sizes",Office Supplies,North Asia,1,14.04,5.88,2014,5,May,2014-05-01
2014-05-24,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Office Supplies,Central,5,18.32,-46.716,2014,5,May,2014-05-01
2014-05-24,"Cardinal Binder Covers, Durable",Office Supplies,Africa,1,13.5,4.32,2014,5,May,2014-05-01
2014-05-24,OIC Thumb-Tacks,Office Supplies,Central,2,1.824,0.6156,2014,5,May,2014-05-01
2014-05-24,Storex Dura Pro Binders,Office Supplies,Central,1,1.188,-1.9602,2014,5,May,2014-05-01
2011-06-24,"Samsung Smart Phone, Cordless",Technology,Southeast Asia,3,1591.11,364.23,2011,6,Jun,2011-06-01
2011-06-24,"StarTech Card Printer, White",Technology,Oceania,5,728.595,234.645,2011,6,Jun,2011-06-01
2011-06-24,"HP Fax Machine, High-Speed",Technology,South,3,356.57544,-132.42456,2011,6,Jun,2011-06-01
2011-06-24,"Acme Trimmer, Easy Grip",Office Supplies,Oceania,4,166.32,-7.44,2011,6,Jun,2011-06-01
2011-06-24,"Samsung Office Telephone, VoIP",Technology,EMEA,6,391.86,113.58,2011,6,Jun,2011-06-01
2011-06-24,"Tenex Lockers, Industrial",Office Supplies,Central,2,204.63,-90.09,2011,6,Jun,2011-06-01
2011-06-24,"Motorola Office Telephone, Cordless",Technology,Oceania,4,268.596,35.796,2011,6,Jun,2011-06-01
2011-06-24,"SAFCO Steel Folding Chair, Red",Furniture,Oceania,2,154.278,17.118,2011,6,Jun,2011-06-01
2011-06-24,"Stanley Pencil Sharpener, Fluorescent",Office Supplies,South,7,173.46,55.44,2011,6,Jun,2011-06-01
2011-06-24,"Eldon Lockers, Industrial",Office Supplies,North,1,132.26,43.64,2011,6,Jun,2011-06-01
2011-06-24,"Tenex Light Bulb, Erganomic",Furniture,Oceania,12,189.54,-8.46,2011,6,Jun,2011-06-01
2011-06-24,"Cameo Mailers, with clear poly window",Office Supplies,Central,3,125.1,4.95,2011,6,Jun,2011-06-01
2011-06-24,"Elite Trimmer, Easy Grip",Office Supplies,Oceania,3,116.883,27.243,2011,6,Jun,2011-06-01
2011-06-24,"SanDisk Numeric Keypad, USB",Technology,Oceania,2,95.688,20.148,2011,6,Jun,2011-06-01
2011-06-24,"Advantus Rubber Bands, Metal",Office Supplies,North,9,100.26,9.9,2011,6,Jun,2011-06-01
2011-06-24,"SanDisk Flash Drive, USB",Technology,EMEA,2,79.5,3.18,2011,6,Jun,2011-06-01
2011-06-24,"Deflect-O Light Bulb, Black",Furniture,Oceania,5,85.455,10.305,2011,6,Jun,2011-06-01
2011-06-24,"Fellowes Box, Blue",Office Supplies,Central,8,62.976,-2.144,2011,6,Jun,2011-06-01
2011-06-24,"Cardinal Index Tab, Durable",Office Supplies,South,6,45.72,20.52,2011,6,Jun,2011-06-01
2011-06-24,"Fellowes Box, Industrial",Office Supplies,Central,3,54.432,-3.078,2011,6,Jun,2011-06-01
2011-06-24,"Sanford Markers, Easy-Erase",Office Supplies,South,3,28.224,2.304,2011,6,Jun,2011-06-01
2011-06-24,"SanDisk Memory Card, Programmable",Technology,South,2,91.128,9.088,2011,6,Jun,2011-06-01
2011-06-24,"Tenex Stacking Tray, Erganomic",Furniture,EMEA,1,23.85,1.65,2011,6,Jun,2011-06-01
2011-06-24,"Stockwell Push Pins, Metal",Office Supplies,Oceania,2,25.38,8.7,2011,6,Jun,2011-06-01
2011-06-24,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Canada,1,10.95,4.26,2011,6,Jun,2011-06-01
2011-06-24,"Hon Round Labels, Adjustable",Office Supplies,Canada,2,9.12,3.24,2011,6,Jun,2011-06-01
2011-06-24,"Harbour Creations Removable Labels, Adjustable",Office Supplies,South,4,22.0,7.44,2011,6,Jun,2011-06-01
2011-06-24,"Cameo Interoffice Envelope, with clear poly window",Office Supplies,South,1,20.388,-10.552,2011,6,Jun,2011-06-01
2011-06-24,"Sanford Markers, Blue",Office Supplies,EMEA,1,23.25,4.41,2011,6,Jun,2011-06-01
2011-06-24,"Harbour Creations Removable Labels, Adjustable",Office Supplies,South,2,8.592,-3.008,2011,6,Jun,2011-06-01
2011-06-24,Acrylic Self-Standing Desk Frames,Furniture,West,2,4.272,0.9612,2011,6,Jun,2011-06-01
2012-06-24,"Office Star Swivel Stool, Adjustable",Furniture,Caribbean,2,188.192,2.352,2012,6,Jun,2012-06-01
2012-06-24,"BIC Highlighters, Fluorescent",Office Supplies,Central Asia,5,100.95,13.05,2012,6,Jun,2012-06-01
2012-06-24,"Ames Mailers, with clear poly window",Office Supplies,Caribbean,1,21.008,-0.792,2012,6,Jun,2012-06-01
2012-06-24,"Harbour Creations Round Labels, 5000 Label Set",Office Supplies,Central Asia,3,21.42,8.73,2012,6,Jun,2012-06-01
2013-06-24,"Hewlett Wireless Fax, Laser",Technology,Central,9,3421.71,1060.56,2013,6,Jun,2013-06-01
2013-06-24,"Hon Executive Leather Armchair, Adjustable",Furniture,Oceania,5,2068.335,206.685,2013,6,Jun,2013-06-01
2013-06-24,"Cuisinart Microwave, Black",Office Supplies,Caribbean,6,1111.56,200.04,2013,6,Jun,2013-06-01
2013-06-24,"Epson Inkjet, Wireless",Technology,Central Asia,5,770.85,-447.15,2013,6,Jun,2013-06-01
2013-06-24,"Harbour Creations Executive Leather Armchair, Red",Furniture,Central,4,1268.96,583.68,2013,6,Jun,2013-06-01
2013-06-24,Nortel Meridian M3904 Professional Digital phone,Technology,West,7,862.344,97.0137,2013,6,Jun,2013-06-01
2013-06-24,"Samsung Signal Booster, with Caller ID",Technology,Central,3,163.908,16.368,2013,6,Jun,2013-06-01
2013-06-24,Compact Automatic Electric Letter Opener,Office Supplies,East,7,835.17,16.7034,2013,6,Jun,2013-06-01
2013-06-24,"SAFCO Executive Leather Armchair, Black",Furniture,Africa,6,826.2,-633.42,2013,6,Jun,2013-06-01
2013-06-24,"Chromcraft Coffee Table, Fully Assembled",Furniture,North,2,286.464,42.944,2013,6,Jun,2013-06-01
2013-06-24,"Cuisinart Microwave, Black",Office Supplies,South,6,444.624,-466.896,2013,6,Jun,2013-06-01
2013-06-24,"Sauder Floating Shelf Set, Mobile",Furniture,Caribbean,3,394.2,90.66,2013,6,Jun,2013-06-01
2013-06-24,"Belkin Numeric Keypad, USB",Technology,Caribbean,10,370.4,55.4,2013,6,Jun,2013-06-01
2013-06-24,"Sharp Ink, High-Speed",Technology,Central,6,489.45912,33.33912,2013,6,Jun,2013-06-01
2013-06-24,"Belkin Numeric Keypad, USB",Technology,South,10,148.16,-166.84,2013,6,Jun,2013-06-01
2013-06-24,"Safco Stackable Bookrack, Traditional",Furniture,Caribbean,5,494.8,113.8,2013,6,Jun,2013-06-01
2013-06-24,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,East,5,324.9,38.988,2013,6,Jun,2013-06-01
2013-06-24,"Logitech Router, USB",Technology,North,5,825.1,297.0,2013,6,Jun,2013-06-01
2013-06-24,"Sauder Floating Shelf Set, Mobile",Furniture,South,3,157.68,-145.86,2013,6,Jun,2013-06-01
2013-06-24,"Cisco Smart Phone, Full Size",Technology,Central Asia,6,3916.08,1252.98,2013,6,Jun,2013-06-01
2013-06-24,"HP Personal Copier, High-Speed",Technology,Oceania,4,440.964,-44.196,2013,6,Jun,2013-06-01
2013-06-24,"Xerox Cards & Envelopes, Premium",Office Supplies,Central,6,179.88,61.08,2013,6,Jun,2013-06-01
2013-06-24,"Tenex File Cart, Single Width",Office Supplies,Central,2,269.22,126.48,2013,6,Jun,2013-06-01
2013-06-24,"Safco Stackable Bookrack, Traditional",Furniture,South,5,197.92,-183.08,2013,6,Jun,2013-06-01
2013-06-24,"Nokia Signal Booster, with Caller ID",Technology,Oceania,2,245.7,2.7,2013,6,Jun,2013-06-01
2013-06-24,"Xerox Memo Slips, Recycled",Office Supplies,Central Asia,4,53.76,19.8,2013,6,Jun,2013-06-01
2013-06-24,"Stanley Pens, Water Color",Office Supplies,North,8,70.56,1.28,2013,6,Jun,2013-06-01
2013-06-24,"Elite Trimmer, Serrated",Office Supplies,Africa,2,76.74,36.06,2013,6,Jun,2013-06-01
2013-06-24,Mobile Personal File Cube,Office Supplies,West,4,93.68,25.2936,2013,6,Jun,2013-06-01
2013-06-24,"Rubbermaid Clock, Duo Pack",Furniture,Central,5,251.1,40.05,2013,6,Jun,2013-06-01
2013-06-24,"Rogers Lockers, Blue",Office Supplies,Africa,4,253.944,-533.376,2013,6,Jun,2013-06-01
2013-06-24,"Smead File Cart, Single Width",Office Supplies,Africa,1,128.43,1.26,2013,6,Jun,2013-06-01
2013-06-24,"Ames Interoffice Envelope, Recycled",Office Supplies,Central,5,146.4,4.3,2013,6,Jun,2013-06-01
2013-06-24,"Fellowes Lockers, Wire Frame",Office Supplies,Africa,1,206.4,92.88,2013,6,Jun,2013-06-01
2013-06-24,"Eaton Computer Printout Paper, Multicolor",Office Supplies,Africa,4,111.84,16.68,2013,6,Jun,2013-06-01
2013-06-24,"Ibico Binding Machine, Recycled",Office Supplies,Central,3,103.56,34.14,2013,6,Jun,2013-06-01
2013-06-24,"Rogers File Cart, Single Width",Office Supplies,Africa,1,142.08,22.71,2013,6,Jun,2013-06-01
2013-06-24,"Wilson Jones 3-Hole Punch, Clear",Office Supplies,Africa,4,109.8,30.72,2013,6,Jun,2013-06-01
2013-06-24,"Harbour Creations Round Labels, Alphabetical",Office Supplies,North,6,26.28,9.36,2013,6,Jun,2013-06-01
2013-06-24,"Enermax Computer Printout Paper, Multicolor",Office Supplies,Central,5,149.4,4.35,2013,6,Jun,2013-06-01
2013-06-24,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,East,4,122.12,56.1752,2013,6,Jun,2013-06-01
2013-06-24,Tops White Computer Printout Paper,Office Supplies,East,3,146.73,68.9631,2013,6,Jun,2013-06-01
2013-06-24,"Ibico Binder, Recycled",Office Supplies,Central,4,42.24,16.4,2013,6,Jun,2013-06-01
2013-06-24,"Sanford Pens, Blue",Office Supplies,Oceania,3,29.97,2.61,2013,6,Jun,2013-06-01
2013-06-24,"Avery Binding Machine, Economy",Office Supplies,Oceania,5,219.78,9.63,2013,6,Jun,2013-06-01
2013-06-24,"Fellowes Trays, Single Width",Office Supplies,South,2,68.904,11.484,2013,6,Jun,2013-06-01
2013-06-24,"Cardinal Binder Covers, Recycled",Office Supplies,North,2,16.48,2.28,2013,6,Jun,2013-06-01
2013-06-24,"Acme Scissors, High Speed",Office Supplies,North,4,67.84,16.96,2013,6,Jun,2013-06-01
2013-06-24,"Cisco Headset, Cordless",Technology,Central,2,121.72,14.6,2013,6,Jun,2013-06-01
2013-06-24,"Cardinal Binding Machine, Clear",Office Supplies,Oceania,1,44.307,17.697,2013,6,Jun,2013-06-01
2013-06-24,"Avery Binding Machine, Clear",Office Supplies,North,2,64.4,0.64,2013,6,Jun,2013-06-01
2013-06-24,"Cardinal Binder, Clear",Office Supplies,Central,8,70.88,9.92,2013,6,Jun,2013-06-01
2013-06-24,Avery 516,Office Supplies,West,3,21.93,10.3071,2013,6,Jun,2013-06-01
2013-06-24,"Panasonic Receipt Printer, Durable",Technology,South,2,161.36,12.88,2013,6,Jun,2013-06-01
2013-06-24,"Accos Rubber Bands, Metal",Office Supplies,North,4,44.8,12.96,2013,6,Jun,2013-06-01
2013-06-24,Xerox 1884,Office Supplies,West,1,19.98,9.3906,2013,6,Jun,2013-06-01
2013-06-24,"Elite Shears, Easy Grip",Office Supplies,North,1,32.42,4.52,2013,6,Jun,2013-06-01
2013-06-24,"Hon Color Coded Labels, Alphabetical",Office Supplies,South,5,42.1,20.2,2013,6,Jun,2013-06-01
2013-06-24,"Ibico Index Tab, Clear",Office Supplies,Central,4,13.392,-8.928,2013,6,Jun,2013-06-01
2013-06-24,Avery 487,Office Supplies,East,7,25.83,12.1401,2013,6,Jun,2013-06-01
2013-06-24,"Ames Business Envelopes, Recycled",Office Supplies,North,3,26.88,6.96,2013,6,Jun,2013-06-01
2013-06-24,"Hon Shipping Labels, Alphabetical",Office Supplies,North,2,22.38,10.02,2013,6,Jun,2013-06-01
2013-06-24,"Novimex Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Central,3,20.94,4.8,2013,6,Jun,2013-06-01
2013-06-24,"Novimex Color Coded Labels, Adjustable",Office Supplies,Oceania,3,27.864,1.224,2013,6,Jun,2013-06-01
2013-06-24,Avery 52,Office Supplies,East,5,18.45,8.6715,2013,6,Jun,2013-06-01
2013-06-24,"GlobeWeis Clasp Envelope, Recycled",Office Supplies,Central,3,26.1,6.75,2013,6,Jun,2013-06-01
2013-06-24,"Kraft Manila Envelope, Recycled",Office Supplies,Central,1,16.86,7.58,2013,6,Jun,2013-06-01
2013-06-24,"Sanford Pencil Sharpener, Fluorescent",Office Supplies,Southeast Asia,3,56.5677,5.3577,2013,6,Jun,2013-06-01
2013-06-24,"Smead Box, Single Width",Office Supplies,Caribbean,2,14.4,3.28,2013,6,Jun,2013-06-01
2013-06-24,"Cardinal Index Tab, Clear",Office Supplies,Oceania,4,24.192,9.312,2013,6,Jun,2013-06-01
2013-06-24,"Novimex Legal Exhibit Labels, 5000 Label Set",Office Supplies,Oceania,1,9.774,4.344,2013,6,Jun,2013-06-01
2013-06-24,"Wilson Jones Index Tab, Economy",Office Supplies,Africa,1,6.45,1.65,2013,6,Jun,2013-06-01
2013-06-24,"Ibico Hole Reinforcements, Clear",Office Supplies,North,1,6.45,2.49,2013,6,Jun,2013-06-01
2013-06-24,"Ames Clasp Envelope, Set of 50",Office Supplies,Oceania,1,6.48,2.37,2013,6,Jun,2013-06-01
2013-06-24,"Smead Box, Single Width",Office Supplies,South,2,5.76,-5.36,2013,6,Jun,2013-06-01
2013-06-24,Translucent Push Pins by OIC,Office Supplies,East,2,3.96,1.4652,2013,6,Jun,2013-06-01
2013-06-24,"Smead Legal Exhibit Labels, Alphabetical",Office Supplies,Central,2,14.56,7.28,2013,6,Jun,2013-06-01
2014-06-24,"Sauder Classic Bookcase, Metal",Furniture,Oceania,14,5486.67,2316.51,2014,6,Jun,2014-06-01
2014-06-24,"Cisco Smart Phone, Full Size",Technology,North,7,3045.84,1035.58,2014,6,Jun,2014-06-01
2014-06-24,"Motorola Smart Phone, with Caller ID",Technology,Central,6,3873.24,890.82,2014,6,Jun,2014-06-01
2014-06-24,"Novimex Executive Leather Armchair, Black",Furniture,Oceania,3,1236.465,-96.255,2014,6,Jun,2014-06-01
2014-06-24,"Nokia Audio Dock, Full Size",Technology,North,4,604.908,47.028,2014,6,Jun,2014-06-01
2014-06-24,"Motorola Office Telephone, Cordless",Technology,Oceania,6,402.894,53.694,2014,6,Jun,2014-06-01
2014-06-24,"Canon Ink, Digital",Technology,Oceania,4,528.444,88.044,2014,6,Jun,2014-06-01
2014-06-24,"Stanley Sketch Pad, Fluorescent",Office Supplies,Central,4,182.76,29.16,2014,6,Jun,2014-06-01
2014-06-24,"Ikea 3-Shelf Cabinet, Traditional",Furniture,Central,5,474.8,137.6,2014,6,Jun,2014-06-01
2014-06-24,"Hon Training Table, Fully Assembled",Furniture,Central,4,868.842,66.762,2014,6,Jun,2014-06-01
2014-06-24,"Rogers Lockers, Wire Frame",Office Supplies,Oceania,2,379.242,25.242,2014,6,Jun,2014-06-01
2014-06-24,"Ikea Classic Bookcase, Traditional",Furniture,Africa,2,823.5,312.9,2014,6,Jun,2014-06-01
2014-06-24,"Nokia Signal Booster, VoIP",Technology,Africa,2,273.18,76.44,2014,6,Jun,2014-06-01
2014-06-24,"Boston Markers, Water Color",Office Supplies,Central,5,147.75,0.0,2014,6,Jun,2014-06-01
2014-06-24,"Stanley Canvas, Water Color",Office Supplies,North Asia,9,473.85,160.92,2014,6,Jun,2014-06-01
2014-06-24,"Logitech Router, USB",Technology,South,7,1732.71,207.9,2014,6,Jun,2014-06-01
2014-06-24,"Apple Signal Booster, VoIP",Technology,Central,4,546.96,54.6,2014,6,Jun,2014-06-01
2014-06-24,"Novimex Rocking Chair, Black",Furniture,North,7,481.6,84.28,2014,6,Jun,2014-06-01
2014-06-24,"Acme Shears, Steel",Office Supplies,Oceania,2,98.64,22.68,2014,6,Jun,2014-06-01
2014-06-24,"KitchenAid Microwave, Silver",Office Supplies,South,2,248.856,33.176,2014,6,Jun,2014-06-01
2014-06-24,"Apple Headset, with Caller ID",Technology,Africa,1,73.26,10.98,2014,6,Jun,2014-06-01
2014-06-24,"Breville Toaster, Silver",Office Supplies,Central Asia,5,387.3,19.35,2014,6,Jun,2014-06-01
2014-06-24,"HP Personal Copier, Laser",Technology,South,5,247.7514,15.6514,2014,6,Jun,2014-06-01
2014-06-24,"Belkin Flash Drive, Programmable",Technology,Caribbean,7,202.72,3.92,2014,6,Jun,2014-06-01
2014-06-24,"Hon Bag Chairs, Set of Two",Furniture,Caribbean,7,221.2,64.12,2014,6,Jun,2014-06-01
2014-06-24,"Acco Binding Machine, Durable",Office Supplies,Central,5,262.95,63.0,2014,6,Jun,2014-06-01
2014-06-24,"StarTech Phone, White",Technology,Central,3,218.79,89.64,2014,6,Jun,2014-06-01
2014-06-24,"Kleencut Trimmer, Serrated",Office Supplies,Central,5,127.1,47.0,2014,6,Jun,2014-06-01
2014-06-24,"Jiffy Interoffice Envelope, Security-Tint",Office Supplies,North Asia,3,146.52,40.95,2014,6,Jun,2014-06-01
2014-06-24,"Novimex Chairmat, Adjustable",Furniture,South,7,164.724,-79.716,2014,6,Jun,2014-06-01
2014-06-24,"Avery Legal Exhibit Labels, 5000 Label Set",Office Supplies,Oceania,9,95.013,34.803,2014,6,Jun,2014-06-01
2014-06-24,"Rubbermaid Photo Frame, Erganomic",Furniture,Caribbean,9,302.22,0.0,2014,6,Jun,2014-06-01
2014-06-24,"Deflect-O Stacking Tray, Black",Furniture,Oceania,4,91.26,4.98,2014,6,Jun,2014-06-01
2014-06-24,"Hamilton Beach Microwave, White",Office Supplies,Central,1,252.585,-11.235,2014,6,Jun,2014-06-01
2014-06-24,"Logitech Flash Drive, Bluetooth",Technology,Oceania,6,164.754,52.974,2014,6,Jun,2014-06-01
2014-06-24,"Rubbermaid Light Bulb, Black",Furniture,Southeast Asia,3,41.2596,9.5796,2014,6,Jun,2014-06-01
2014-06-24,"HP Ink, Digital",Technology,Caribbean,3,256.16664,86.72664,2014,6,Jun,2014-06-01
2014-06-24,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Central,9,68.04,16.92,2014,6,Jun,2014-06-01
2014-06-24,"KitchenAid Coffee Grinder, Silver",Office Supplies,Southeast Asia,2,121.074,37.014,2014,6,Jun,2014-06-01
2014-06-24,"Ikea Stackable Bookrack, Metal",Furniture,EMEA,2,244.08,56.1,2014,6,Jun,2014-06-01
2014-06-24,"Samsung Speaker Phone, Cordless",Technology,North,2,168.12,36.96,2014,6,Jun,2014-06-01
2014-06-24,"Binney & Smith Sketch Pad, Blue",Office Supplies,Central,3,138.96,36.09,2014,6,Jun,2014-06-01
2014-06-24,"Accos Clamps, Assorted Sizes",Office Supplies,Oceania,2,33.66,5.7,2014,6,Jun,2014-06-01
2014-06-24,"Hon Shipping Labels, 5000 Label Set",Office Supplies,Central,7,82.32,39.48,2014,6,Jun,2014-06-01
2014-06-24,"Okidata Calculator, Red",Technology,Caribbean,3,98.88,21.72,2014,6,Jun,2014-06-01
2014-06-24,"Stanley Pens, Blue",Office Supplies,Oceania,5,45.225,17.475,2014,6,Jun,2014-06-01
2014-06-24,"GlobeWeis Peel and Seal, Security-Tint",Office Supplies,North Asia,3,71.37,27.09,2014,6,Jun,2014-06-01
2014-06-24,"Logitech Mouse, Bluetooth",Technology,Caribbean,3,58.56,8.16,2014,6,Jun,2014-06-01
2014-06-24,"Novimex Color Coded Labels, 5000 Label Set",Office Supplies,Central,3,38.43,10.71,2014,6,Jun,2014-06-01
2014-06-24,"Cameo Peel and Seal, with clear poly window",Office Supplies,North,6,98.16,24.48,2014,6,Jun,2014-06-01
2014-06-24,"Fellowes Box, Blue",Office Supplies,South,3,23.616,-0.804,2014,6,Jun,2014-06-01
2014-06-24,"Kleencut Scissors, High Speed",Office Supplies,Central,1,22.29,6.9,2014,6,Jun,2014-06-01
2014-06-24,"BIC Markers, Easy-Erase",Office Supplies,South,5,133.5,37.35,2014,6,Jun,2014-06-01
2014-06-24,"Jiffy Mailers, Recycled",Office Supplies,Caribbean,2,47.96,15.32,2014,6,Jun,2014-06-01
2014-06-24,"Belkin Mouse, USB",Technology,Central Asia,1,40.92,13.89,2014,6,Jun,2014-06-01
2014-06-24,"Wilson Jones 3-Hole Punch, Durable",Office Supplies,Central Asia,1,29.49,12.66,2014,6,Jun,2014-06-01
2014-06-24,"Fellowes Folders, Single Width",Office Supplies,Caribbean,2,35.24,8.08,2014,6,Jun,2014-06-01
2014-06-24,"Stockwell Paper Clips, Bulk Pack",Office Supplies,South,2,18.16,3.44,2014,6,Jun,2014-06-01
2014-06-24,"Hon Shipping Labels, Adjustable",Office Supplies,Central Asia,3,27.81,2.43,2014,6,Jun,2014-06-01
2014-06-24,"Stockwell Clamps, 12 Pack",Office Supplies,North,1,12.44,1.6,2014,6,Jun,2014-06-01
2014-06-24,"Hon File Folder Labels, Alphabetical",Office Supplies,South,7,39.48,8.68,2014,6,Jun,2014-06-01
2014-06-24,"Wilson Jones Hole Reinforcements, Economy",Office Supplies,South,5,9.06,0.06,2014,6,Jun,2014-06-01
2014-06-24,"Eaton Message Books, Recycled",Office Supplies,Africa,2,40.98,5.7,2014,6,Jun,2014-06-01
2014-06-24,"Cardinal Index Tab, Economy",Office Supplies,North,3,13.14,-1.08,2014,6,Jun,2014-06-01
2014-06-24,"Acme Box Cutter, High Speed",Office Supplies,North,1,25.2,12.6,2014,6,Jun,2014-06-01
2014-06-24,"Kraft Peel and Seal, with clear poly window",Office Supplies,Africa,1,24.03,6.48,2014,6,Jun,2014-06-01
